2021-02-10,20:00:00Z,1725091.821739332
2021-02-10,20:00:00Z,1725206.0800454721
2021-02-10,20:00:00Z,1725383.3318839422
2021-02-10,20:00:00Z,1725494.2102836822
2021-02-10,20:00:00Z,1725552.150919212
2021-02-10,20:00:00Z,1725650.839396692
2021-02-10,20:00:00Z,1725754.6224725721
2021-02-10,20:00:00Z,1725828.226490352
2021-02-10,20:00:00Z,1725924.902810652
2021-02-10,20:00:00Z,1721279.668559242
2021-02-10,20:00:00Z,1721160.5134352422
2021-02-10,20:00:00Z,1720830.3333872221
2021-02-10,20:00:00Z,1720690.458087912
2021-02-10,20:00:00Z,1720506.834313522
2021-02-10,20:00:00Z,1720325.1383760222
2021-02-10,20:00:00Z,1720232.6580091421
2021-02-10,20:00:00Z,1720084.959312502
2021-02-10,20:00:00Z,1719943.888610912
2021-02-10,20:00:00Z,1719874.2060688722
2021-02-10,20:00:00Z,1719797.116531352
2021-02-10,20:00:00Z,1719681.469361222
2021-02-10,20:00:00Z,1719583.9554866622
2021-02-10,20:00:00Z,1719507.1558918122
2021-02-10,20:00:00Z,1719430.6356667222
2021-02-10,20:00:00Z,1719224.611413432
2021-02-10,20:00:00Z,1718981.053906362
2021-02-10,20:00:00Z,1718928.9954161022
2021-02-10,20:00:00Z,1718768.7924432121
2021-02-10,20:00:00Z,1718673.7886679121
2021-02-10,20:00:00Z,1718477.7921889622
2021-02-10,20:00:00Z,1718226.963774162
2021-02-10,20:00:00Z,1718103.2461246222
2021-02-10,20:00:00Z,1717910.190093442
2021-02-10,20:00:00Z,1717820.7286652022
2021-02-10,20:00:00Z,1717364.809669872
2021-02-10,20:00:00Z,1717009.2223058222
2021-02-10,20:00:00Z,1716518.781968312
2021-02-10,20:00:00Z,1716306.420157642
2021-02-10,20:00:00Z,1716144.324214762
2021-02-10,20:00:00Z,1716060.892061532
2021-02-10,20:00:00Z,1715897.213319532
2021-02-10,20:00:00Z,1715805.0279560222
2021-02-10,20:00:00Z,1715674.7301046422
2021-02-10,20:00:00Z,1715518.658544362
2021-02-10,20:00:00Z,1715415.122268622
2021-02-10,20:00:00Z,1715341.4676947822
2021-02-10,20:00:00Z,1715201.423059372
2021-02-10,20:00:00Z,1715105.440242782
2021-02-10,20:00:00Z,1714790.9595476622
2021-02-10,21:00:00Z,1714037.1117131822
2021-02-10,21:00:00Z,1713804.365060192
2021-02-10,21:00:00Z,1713622.4261583423
2021-02-10,21:00:00Z,1713432.429752682
2021-02-10,21:00:00Z,1713221.560600032
2021-02-10,21:00:00Z,1712707.6605766022
2021-02-10,21:00:00Z,1712247.6215546022
2021-02-10,21:00:00Z,1711827.5695798323
2021-02-10,21:00:00Z,1711684.8391845822
2021-02-10,21:00:00Z,1711518.2734016022
2021-02-10,21:00:00Z,1711135.2873447922
2021-02-10,21:00:00Z,1711001.9202228822
2021-02-10,21:00:00Z,1710892.9413291821
2021-02-10,21:00:00Z,1709757.770638372
2021-02-10,21:00:00Z,1709026.6629626022
2021-02-10,21:00:00Z,1708823.6142005723
2021-02-10,21:00:00Z,1708591.702442072
2021-02-10,21:00:00Z,1708481.5968467921
2021-02-10,21:00:00Z,1708344.1026520622
