2020-11-24,T00:00:00,63.020833
2020-11-24,T00:00:00,62.971230
2020-11-24,T01:00:00,65.513392
2020-11-24,01:00:00Z,65.240575
2020-11-24,01:00:00Z,65.302579
2020-11-24,01:00:00Z,65.848214
2020-11-24,01:00:00Z,66.753472
